Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40617787,10/21/18 21:39,10/21/18 23:01,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11692,246 BEACH 77 STREET,BEACH 77 STREET,BEACH 74 STREET,BEACH CHANNEL DRIVE,,,ADDRESS,ARVERNE,,Precinct,Closed,10/22/18 5:39,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 23:01,14 QUEENS,4160910062,QUEENS,"1,038,537","154,170",MOBILE,Unspecified,QUEENS,,,,,,,,40.58967096,-73.80453984,"(40.589670958316376, -73.80453984397066)"
40612904,10/21/18 21:40,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,104 FORSYTH STREET,FORSYTH STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,03 MANHATTAN,1004180034,MANHATTAN,"986,256","201,062",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71854525,-73.99276344,"(40.718545245473784, -73.9927634442306)"
40615020,10/21/18 21:41,,DSNY,Department of Sanitation,Electronics Waste,missed collection for E-waste,Sidewalk,11385,783 SENECA AVENUE,SENECA AVENUE,MADISON STREET,PUTNAM AVENUE,,,ADDRESS,Ridgewood,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,05 QUEENS,4034620006,QUEENS,"1,010,337","194,964",PHONE,Unspecified,QUEENS,,,,,,,,40.70176946,-73.90591597,"(40.70176945747047, -73.90591597116263)"
40614157,10/21/18 21:41,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,98 AVENUE A,AVENUE A,E 6 ST,E 7 ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,1004027503,MANHATTAN,"988,733","203,646",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72563679,-73.98382606,"(40.72563679249104, -73.98382605590781)"
40615863,10/21/18 21:41,10/22/18 1:35,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11356,7-32 128 STREET,128 STREET,7 AVENUE,9 AVENUE,,,ADDRESS,COLLEGE POINT,,Precinct,Closed,10/22/18 5:41,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/22/18 1:35,07 QUEENS,4039750021,QUEENS,"1,028,570","227,286",MOBILE,Unspecified,QUEENS,,,,,,,,40.79041255,-73.8399449,"(40.79041254979752, -73.83994489513903)"
40613853,10/21/18 21:41,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11209,474 72 STREET,72 STREET,,,,,LATLONG,BROOKLYN,,N/A,Pending,11/20/18 21:41,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 21:45,10 BROOKLYN,,BROOKLYN,"978,047","169,426",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63170961,-74.02234793,"(40.63170961286612, -74.0223479302936)"
40614715,10/21/18 21:41,10/22/18 1:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1169 WHEELER AVENUE,WHEELER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/22/18 5:41,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/22/18 1:46,09 BRONX,2037380051,BRONX,"1,017,488","240,803",ONLINE,Unspecified,BRONX,,,,,,,,40.82756156,-73.87989891,"(40.8275615637519, -73.87989890779717)"
40616370,10/21/18 21:42,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452,911 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,04 BRONX,2024760050,BRONX,"1,005,451","241,092",ONLINE,Unspecified,BRONX,,,,,,,,40.82839188,-73.92339206,"(40.82839188108052, -73.92339206459454)"
40615486,10/21/18 21:42,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,531 WEST   22 STREET,WEST   22 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,04 MANHATTAN,1006940017,MANHATTAN,"982,664","211,604",PHONE,Unspecified,MANHATTAN,,,,,,,,40.74748053,-74.00572391,"(40.74748052966682, -74.00572390945658)"
40612794,10/21/18 21:42,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11220,580 52 STREET,52 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,07 BROOKLYN,3008080037,BROOKLYN,"981,502","173,546",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64301988,-74.00990207,"(40.64301987977915, -74.00990206699713)"
40618291,10/21/18 21:42,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11415,83-09 TALBOT STREET,TALBOT STREET,LEFFERTS BOULEVARD,83 DRIVE,,,ADDRESS,KEW GARDENS,,Precinct,Assigned,10/22/18 5:42,Your complaint has been received by the Police Department and additional information will be available later.,10/21/18 21:49,09 QUEENS,4033547501,QUEENS,"1,031,735","197,852",PHONE,Unspecified,QUEENS,,,,,,,,40.70960737,-73.82872283,"(40.70960736839458, -73.82872283464839)"
40614621,10/21/18 21:42,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,600 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,09 BROOKLYN,3050460056,BROOKLYN,"997,243","178,683",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65711072,-73.95317149,"(40.65711072316494, -73.95317149284003)"
40613289,10/21/18 21:43,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,100 AVENUE A,AVENUE A,E 6 ST,E 7 ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,1004027503,MANHATTAN,"988,741","203,661",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72567796,-73.98379718,"(40.72567795978767, -73.98379718318306)"
40616112,10/21/18 21:43,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10032,504 WEST  157 STREET,WEST  157 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 MANHATTAN,1021150032,MANHATTAN,"1,000,171","242,781",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8330388,-73.94246686,"(40.83303879644762, -73.94246686203509)"
40614550,10/21/18 21:43,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,3020 AVENUE D,AVENUE D,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,17 BROOKLYN,3049640010,BROOKLYN,"998,618","172,797",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64095281,-73.94822835,"(40.64095280782719, -73.94822834815388)"
40617841,10/21/18 21:44,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11101,10-17 47 AVENUE,47 AVENUE,VERNON BOULEVARD,11 STREET,,,ADDRESS,Long Island City,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,10/25/18 0:00,02 QUEENS,4000470008,QUEENS,"997,398","210,842",PHONE,Unspecified,QUEENS,,,,,,,,40.7453794,-73.95255007,"(40.74537939897543, -73.95255006830615)"
40614156,10/21/18 21:44,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,215 PEARL STREET,PEARL STREET,FLETCHER ST,PLATT ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,01 MANHATTAN,1000690001,MANHATTAN,"982,519","196,887",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70708592,-74.00624343,"(40.707085923309, -74.00624343203414)"
40613929,10/21/18 21:44,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11233,315 ROCKAWAY AVENUE,ROCKAWAY AVENUE,EASTERN PKWY,PROSPECT PL,,,ADDRESS,BROOKLYN,,N/A,Open,,,,16 BROOKLYN,3014610006,BROOKLYN,"1,008,861","184,317",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67255013,-73.91127812,"(40.67255012646544, -73.91127812479539)"
40614480,10/21/18 21:44,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,3 ALLEN STREET,ALLEN STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,03 MANHATTAN,1002930020,MANHATTAN,"986,279","199,668",PHONE,Unspecified,MANHATTAN,,,,,,,,40.71471904,-73.99268089,"(40.71471904430573, -73.9926808929303)"
40618864,10/21/18 21:44,,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11225,1700 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BROOKLYN,3013020001,BROOKLYN,"996,144","181,559",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66500625,-73.95712736,"(40.66500625218823, -73.95712736177347)"
40616358,10/21/18 21:44,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11225,1700 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BROOKLYN,3013020001,BROOKLYN,"996,144","181,559",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66500625,-73.95712736,"(40.66500625218823, -73.95712736177347)"
40612816,10/21/18 21:44,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,1328 JEFFERSON AVENUE,JEFFERSON AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,04 BROOKLYN,3033910013,BROOKLYN,"1,008,874","191,908",PHONE,Unspecified,BROOKLYN,,,,,,,,40.69338565,-73.91120352,"(40.69338564530884, -73.91120352028966)"
40616072,10/21/18 21:44,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10314,146 HOME PLACE,HOME PLACE,ECHO PLACE,WILLOW ROAD EAST,,,ADDRESS,STATEN ISLAND,,Precinct,Assigned,10/22/18 5:44,Your complaint has been received by the Police Department and additional information will be available later.,10/21/18 22:48,01 STATEN ISLAND,5014940033,STATEN ISLAND,"942,556","164,659",ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61852927,-74.15018395,"(40.618529265247005, -74.15018395366926)"
40613786,10/21/18 21:44,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,1700 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,,,ADDRESS,BROOKLYN,,N/A,Pending,11/20/18 21:44,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 21:51,09 BROOKLYN,3013020001,BROOKLYN,"996,144","181,559",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66500625,-73.95712736,"(40.66500625218823, -73.95712736177347)"
40612571,10/21/18 21:45,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11418,84-06 109 STREET,109 STREET,MYRTLE AVENUE,85 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Assigned,10/22/18 5:45,Your complaint has been received by the Police Department and additional information will be available later.,10/21/18 22:27,09 QUEENS,4091940007,QUEENS,"1,028,306","194,641",ONLINE,Unspecified,QUEENS,,,,,,,,40.70081168,-73.84111213,"(40.700811682394665, -73.8411121285934)"
40617053,10/21/18 21:45,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10473,825 MORRISON AVENUE,MORRISON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,09 BRONX,2036270030,BRONX,"1,019,498","238,357",MOBILE,Unspecified,BRONX,,,,,,,,40.8208402,-73.8726489,"(40.820840202441815, -73.87264889941089)"
40616513,10/21/18 21:45,10/21/18 23:50,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10128,,,,,EAST   87 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,10/22/18 5:45,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 23:50,08 MANHATTAN,,MANHATTAN,"997,130","223,272",PHONE,Unspecified,MANHATTAN,,,,,,,,40.77949694,-73.95349344,"(40.779496940033354, -73.95349343954618)"
40618022,10/21/18 21:46,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10034,1 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,12 MANHATTAN,1022370008,MANHATTAN,"1,004,201","254,911",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86632386,-73.92786771,"(40.866323863244325, -73.92786770863512)"
40616412,10/21/18 21:46,10/21/18 22:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11365,67-24 161 STREET,161 STREET,160 STREET,JEWEL AVENUE,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,10/22/18 5:46,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,10/21/18 22:25,08 QUEENS,4067900001,QUEENS,"1,037,492","206,473",PHONE,Unspecified,QUEENS,,,,,,,,40.73323711,-73.80788935,"(40.7332371057745, -73.8078893513553)"
40618932,10/21/18 21:47,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,2170 CRESTON AVENUE,CRESTON AVENUE,EAST 181 STREET,EAST 182 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,10/22/18 5:47,Your complaint has been received by the Police Department and additional information will be available later.,10/22/18 0:12,05 BRONX,2031620009,BRONX,"1,011,201","250,902",ONLINE,Unspecified,BRONX,,,,,,,,40.85530178,-73.90257554,"(40.855301775723525, -73.90257553996967)"
40618984,10/21/18 21:47,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,443 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/21/18 0:00,04 BROOKLYN,3033700001,BROOKLYN,"1,008,228","192,048",PHONE,Unspecified,BROOKLYN,,,,,,,,40.69377169,-73.91353256,"(40.69377168653997, -73.91353255769067)"
40616698,10/21/18 21:47,10/22/18 1:32,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11230,,,,,AVENUE H,ARGYLE ROAD,INTERSECTION,BROOKLYN,,Precinct,Closed,10/22/18 5:47,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/22/18 1:32,14 BROOKLYN,,BROOKLYN,"994,201","168,709",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62973818,-73.96414998,"(40.62973818205422, -73.96414997759145)"
40618708,10/21/18 21:48,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11238,,,,,GREENE AVENUE,ST JAMES PLACE,INTERSECTION,BROOKLYN,,N/A,Open,10/25/18 21:48,"The Department of Parks and Recreation usually requires 4 days to inspect branches that have fallen on streets or sidewalks. If warranted, the issue will be resolved in 10 days. All other locations will be inspected in 8 days and may take up to 45 days to resolve. Please note your Service Request number for future reference.",,02 BROOKLYN,,BROOKLYN,"994,104","189,522",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6868654,-73.96446902,"(40.68686539555072, -73.96446902106874)"
40618268,10/21/18 21:48,10/22/18 0:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,89-13 SUTTER AVENUE,SUTTER AVENUE,89 STREET,90 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,10/22/18 5:48,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/22/18 0:24,10 QUEENS,4091520037,QUEENS,"1,026,494","185,701",MOBILE,Unspecified,QUEENS,,,,,,,,40.67628231,-73.84770315,"(40.6762823088213, -73.8477031454861)"
